timestamps,end,open,high,low,close,volume,amount
2026-04-15 00:00:00,2026-04-15 00:59:59.999,74102.28,74320.44,73951.64,74277.15,381.06364,28241755.3442109
2026-04-15 01:00:00,2026-04-15 01:59:59.999,74277.16,74373.19,73806.09,74023.15,638.74603,47322019.9332938
2026-04-15 02:00:00,2026-04-15 02:59:59.999,74023.16,74232.83,74001.08,74131.55,701.71447,52014512.804711
2026-04-15 03:00:00,2026-04-15 03:59:59.999,74131.55,74677.19,74126.32,74568.36,874.99865,65206946.3226341
2026-04-15 04:00:00,2026-04-15 04:59:59.999,74568.37,74786.72,74500.0,74613.28,443.16738,33080056.455906
2026-04-15 05:00:00,2026-04-15 05:59:59.999,74613.28,74697.47,74188.0,74322.0,506.95652,37691627.5731393
2026-04-15 06:00:00,2026-04-15 06:59:59.999,74322.01,74372.84,74173.75,74345.97,317.62112,23590612.7605986
2026-04-15 07:00:00,2026-04-15 07:59:59.999,74345.98,74434.51,74261.47,74340.38,660.47305,49101689.3750841
2026-04-15 08:00:00,2026-04-15 08:59:59.999,74340.38,74434.0,73864.01,74021.5,542.04465,40150558.3199729
2026-04-15 09:00:00,2026-04-15 09:59:59.999,74021.5,74048.95,73855.49,73891.62,419.09008,30991146.4081319
2026-04-15 10:00:00,2026-04-15 10:59:59.999,73891.62,74016.67,73514.0,73730.43,1451.80452,107069346.4588638
2026-04-15 11:00:00,2026-04-15 11:59:59.999,73730.43,74181.9,73675.96,74110.51,532.83471,39420858.4290666
2026-04-15 12:00:00,2026-04-15 12:59:59.999,74110.52,74176.49,73909.49,74011.69,363.2179,26891047.149731
2026-04-15 13:00:00,2026-04-15 13:59:59.999,74011.7,74250.0,73789.5,73864.75,548.88747,40611098.8225602
2026-04-15 14:00:00,2026-04-15 14:59:59.999,73864.76,74256.44,73864.76,74201.78,444.7329,32936659.9829457
2026-04-15 15:00:00,2026-04-15 15:59:59.999,74201.78,74466.1,74051.64,74273.77,567.44529,42142119.766745
